"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
2264, -9.375000000000000e-01, 3.750000000000000e-01, 9.280089331788878e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.277578310418950e+04, 1.311031324167580e+04, 4.921429370917327e+02, 0.000000000000000e+00, 2.877709129633404e+00, 2.641717349296676e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.333423186500523e+00, 0.000000000000000e+00
2265, -8.750000000000000e-01, 3.750000000000000e-01, 9.260383488198502e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.262774507191175e+04, 1.305109802876470e+04, 4.909626168760065e+02, 0.000000000000000e+00, 2.858258997862453e+00, 2.637385862628993e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.203893637699001e+00, 0.000000000000000e+00
2266, -8.125000000000000e-01, 3.750000000000000e-01, 9.248133438955401e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.247098886063247e+04, 1.298839554425299e+04, 4.892510471677122e+02, 0.000000000000000e+00, 2.837663419021089e+00, 2.631094899556432e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.669003665520192e-01, 0.000000000000000e+00
2267, -7.500000000000000e-01, 3.750000000000000e-01, 9.249025147662203e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.231492610579889e+04, 1.292597044231955e+04, 4.868526558890663e+02, 0.000000000000000e+00, 2.817158950680442e+00, 2.622259629657406e-05, 0.000000000000000e+00, 0.000000000000000e+00, 6.358976745826420e-01, 0.000000000000000e+00
2268, -6.875000000000000e-01, 3.750000000000000e-01, 9.267130713078198e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.216830085967073e+04, 1.286732034386829e+04, 4.836967504761597e+02, 0.000000000000000e+00, 2.797894439296029e+00, 2.610598240906041e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.107247885883274e-01, 0.000000000000000e+00
2269, -6.250000000000000e-01, 3.750000000000000e-01, 9.300329765578243e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.203846818813746e+04, 1.281538727525498e+04, 4.800248630901910e+02, 0.000000000000000e+00, 2.780836237895739e+00, 2.596978919835874e-05, 4.968570992750244e-09, 0.000000000000000e+00, -1.787785228056436e-01, 5.709024225597227e+00
2270, -5.625000000000000e-01, 3.750000000000000e-01, 9.362641139666682e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.194579657113250e+04, 1.277831862845300e+04, 4.754509075865545e+02, 0.000000000000000e+00, 2.768660480528256e+00, 2.579935671877992e-05, 2.343211910084383e-08, 0.000000000000000e+00, -4.483128947071038e-01, 1.252164771349016e+01
2289, 6.250000000000000e-01, 3.750000000000000e-01, 9.286225892190354e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.193766206418424e+04, 1.277506482567369e+04, 4.792412739908424e+02, 0.000000000000000e+00, 2.767591719821287e+00, 2.594065324745953e-05, -2.266755575494217e-08, 0.000000000000000e+00, -2.460706384481823e+00, 1.219850044631293e+01
2290, 6.875000000000000e-01, 3.750000000000000e-01, 9.186353638061655e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.203414959801811e+04, 1.281365983920724e+04, 4.859150785835046e+02, 0.000000000000000e+00, 2.780268835414136e+00, 2.618799420504881e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.290610125063733e+00, 0.000000000000000e+00
2291, 7.500000000000000e-01, 3.750000000000000e-01, 9.119735391718585e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.214026413282829e+04, 1.285610565313131e+04, 4.910859856738451e+02, 0.000000000000000e+00, 2.794210804603503e+00, 2.637838856846534e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.668835777527646e+00, 0.000000000000000e+00
2292, 8.125000000000000e-01, 3.750000000000000e-01, 9.084058164077786e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.221941598558960e+04, 1.288776639423584e+04, 4.942288513579281e+02, 0.000000000000000e+00, 2.804610253599381e+00, 2.649358554829062e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.057251810641465e+00, 0.000000000000000e+00
2293, 8.750000000000000e-01, 3.750000000000000e-01, 9.063789113627418e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.224542884900748e+04, 1.289817153960299e+04, 4.957339948484932e+02, 0.000000000000000e+00, 2.808027980878193e+00, 2.654861525473410e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.396285728021359e-01, 0.000000000000000e+00
2294, 9.375000000000000e-01, 3.750000000000000e-01, 9.044099319562816e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.219977844436103e+04, 1.287991137774441e+04, 4.961099040397967e+02, 0.000000000000000e+00, 2.802030154697250e+00, 2.656234492321185e-05, 0.000000000000000e+00, 0.000000000000000e+00, -7.056981882460553e-02, 0.000000000000000e+00
2295, 1.000000000000000e+00, 3.750000000000000e-01, 9.016052101848614e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.207091774392946e+04, 1.282836709757178e+04, 4.956616426256774e+02, 0.000000000000000e+00, 2.785099656737183e+00, 2.654597202899807e-05, 0.000000000000000e+00, 0.000000000000000e+00, 3.974557952244245e-01, 0.000000000000000e+00
2296, 1.062500000000000e+00, 3.750000000000000e-01, 8.977656019677004e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185360461975927e+04, 1.274144184790370e+04, 4.944085361730305e+02, 0.000000000000000e+00, 2.756547744531697e+00, 2.650015974186649e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.728260080442903e-01, 0.000000000000000e+00
2297, 1.125000000000000e+00, 3.750000000000000e-01, 8.932287358101632e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.154806925963969e+04, 1.261922770385587e+04, 4.921533391404765e+02, 0.000000000000000e+00, 2.716404661544341e+00, 2.641755497517290e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.320370831583150e+00, 0.000000000000000e+00
2298, 1.187500000000000e+00, 3.750000000000000e-01, 8.885503308935180e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.115896992362638e+04, 1.246358796945055e+04, 4.886426781928630e+02, 0.000000000000000e+00, 2.665282438146715e+00, 2.628855969459998e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.675999300224604e+00, 0.000000000000000e+00
2299, 1.250000000000000e+00, 3.750000000000000e-01, 8.841597183030063e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.069410357421563e+04, 1.227764142968625e+04, 4.837428578876716e+02, 0.000000000000000e+00, 2.604205486414774e+00, 2.610768904920481e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.874039915965582e+00, 0.000000000000000e+00
2300, 1.312500000000000e+00, 3.750000000000000e-01, 8.801273420185655e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.016323860377038e+04, 1.206529544150815e+04, 4.775543366335616e+02, 0.000000000000000e+00, 2.534457236800315e+00, 2.587784189567951e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.874940304139680e+00, 0.000000000000000e+00
2301, 1.375000000000000e+00, 3.750000000000000e-01, 8.761186174620396e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.957750699534383e+04, 1.183100279813753e+04, 4.704234831369943e+02, 0.000000000000000e+00, 2.457500276544775e+00, 2.561101474872193e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.679954280713756e+00, 0.000000000000000e+00
2302, 1.437500000000000e+00, 3.750000000000000e-01, 8.715206996027282e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.894920617436988e+04, 1.157968246974795e+04, 4.628596145735065e+02, 0.000000000000000e+00, 2.374950315756243e+00, 2.532561789182084e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.328415989208612e+00, 0.000000000000000e+00
2303, 1.500000000000000e+00, 3.750000000000000e-01, 8.656674998459793e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.829134596041097e+04, 1.131653838416439e+04, 4.553997975686754e+02, 0.000000000000000e+00, 2.288516663190805e+00, 2.504170674842231e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.825669855128712e-01, 0.000000000000000e+00
2304, 1.562500000000000e+00, 3.750000000000000e-01, 8.580653600462473e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.761655154916219e+04, 1.104662061966487e+04, 4.484762142731602e+02, 0.000000000000000e+00, 2.199858093395276e+00, 2.477598665770551e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.083831973249943e-01, 0.000000000000000e+00
2305, 1.625000000000000e+00, 3.750000000000000e-01, 8.485341319519583e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.693570114702810e+04, 1.077428045881124e+04, 4.423329636600083e+02, 0.000000000000000e+00, 2.110403850900572e+00, 2.453838948305633e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.032994986576922e-02, 0.000000000000000e+00
2306, 1.687500000000000e+00, 3.750000000000000e-01, 8.372235788236015e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.625705310550896e+04, 1.050282124220358e+04, 4.370135151558327e+02, 0.000000000000000e+00, 2.021238967859711e+00, 2.433124042369758e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.305021955010378e-01, 0.000000000000000e+00
2307, 1.750000000000000e+00, 3.750000000000000e-01, 8.245232825779147e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.558624769866989e+04, 1.023449907946795e+04, 4.324082914509268e+02, 0.000000000000000e+00, 1.933104497582462e+00, 2.415082716195384e-05, 0.000000000000000e+00, 0.000000000000000e+00, -7.505095506876256e-01, 0.000000000000000e+00
2308, 1.812500000000000e+00, 3.750000000000000e-01, 8.109235950047206e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.492694308342665e+04, 9.970777233370658e+03, 4.283309156873271e+02, 0.000000000000000e+00, 1.846481070842926e+00, 2.399024576398030e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.005179666795139e+00, 0.000000000000000e+00
2309, 1.875000000000000e+00, 3.750000000000000e-01, 7.968885517786688e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.428157431049112e+04, 9.712629724196446e+03, 4.245898324039325e+02, 0.000000000000000e+00, 1.761688619326808e+00, 2.384219963175474e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.208347445714496e+00, 0.000000000000000e+00
2310, 1.937500000000000e+00, 3.750000000000000e-01, 7.827775115576879e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.365189058203623e+04, 9.460756232814490e+03, 4.210346684004875e+02, 0.000000000000000e+00, 1.678956963791883e+00, 2.370087431324313e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.375903948498848e+00, 0.000000000000000e+00
2311, 2.000000000000000e+00, 3.750000000000000e-01, 7.688215157493507e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.303921504903194e+04, 9.215686019612773e+03, 4.175730737550907e+02, 0.000000000000000e+00, 1.598459947812823e+00, 2.356266553103293e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.521114661312945e+00, 0.000000000000000e+00
2312, 2.062500000000000e+00, 3.750000000000000e-01, 7.551393447999541e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.244452958923791e+04, 8.977811835695164e+03, 4.141653341357712e+02, 0.000000000000000e+00, 1.520326576426472e+00, 2.342601918001690e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.652628559807393e+00, 0.000000000000000e+00
2313, 2.125000000000000e+00, 3.750000000000000e-01, 7.417717885054630e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.186849388205269e+04, 8.747397552821072e+03, 4.108080054880642e+02, 0.000000000000000e+00, 1.444643522300865e+00, 2.329081753016307e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.774600269962907e+00, 0.000000000000000e+00
2314, 2.187500000000000e+00, 3.750000000000000e-01, 7.287168077075944e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.131145629273717e+04, 8.524582517094865e+03, 4.075160121995277e+02, 0.000000000000000e+00, 1.371456555770321e+00, 2.315768498352051e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.887946724693481e+00, 0.000000000000000e+00
2315, 2.250000000000000e+00, 3.750000000000000e-01, 7.159563438502084e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.077347228787453e+04, 8.309388915149812e+03, 4.043085169247519e+02, 0.000000000000000e+00, 1.300772964369907e+00, 2.302742856561563e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.991870352434510e+00, 0.000000000000000e+00
2316, 2.312500000000000e+00, 3.750000000000000e-01, 7.034724589040253e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.025432901267921e+04, 8.101731605071684e+03, 4.012001601038685e+02, 0.000000000000000e+00, 1.232564781950899e+00, 2.290068315647746e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.085134621175441e+00, 0.000000000000000e+00
2317, 2.375000000000000e+00, 3.750000000000000e-01, 6.912542670245474e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.975357182174955e+04, 7.901428728699819e+03, 3.981971499020692e+02, 0.000000000000000e+00, 1.166772274451481e+00, 2.277774685616866e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.166920797964939e+00, 0.000000000000000e+00
2318, 2.437500000000000e+00, 3.750000000000000e-01, 6.792981689085105e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.927052951437701e+04, 7.708211805750803e+03, 3.952970206152665e+02, 0.000000000000000e+00, 1.103307255464250e+00, 2.265856385511642e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.237300151141744e+00, 0.000000000000000e+00
2319, 2.500000000000000e+00, 3.750000000000000e-01, 6.676036213705548e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.880433577193620e+04, 7.521734308774477e+03, 3.924909526281219e+02, 0.000000000000000e+00, 1.042055902810131e+00, 2.254281340347013e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.297423633542707e+00, 0.000000000000000e+00
2320, 2.562500000000000e+00, 3.750000000000000e-01, 6.561662674340045e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.835394482463309e+04, 7.341577929853236e+03, 3.897677106984270e+02, 0.000000000000000e+00, 9.828808169304926e-01, 2.243006846128832e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.349526461406583e+00, 0.000000000000000e+00
2321, 2.625000000000000e+00, 3.750000000000000e-01, 6.449701754499890e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.791814064350965e+04, 7.167256257403857e+03, 3.871182494400342e+02, 0.000000000000000e+00, 9.256222285882845e-01, 2.231998587527007e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.396834435043846e+00, 0.000000000000000e+00
2322, 2.687500000000000e+00, 3.750000000000000e-01, 6.339809548160277e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.749554126417219e+04, 6.998216505668875e+03, 3.845399875807944e+02, 0.000000000000000e+00, 8.700985669456219e-01, 2.221248676991243e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.443475665583213e+00, 0.000000000000000e+00
2323, 2.750000000000000e+00, 3.750000000000000e-01, 6.231410570449267e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.708460242486151e+04, 6.833840969944605e+03, 3.820400091297083e+02, 0.000000000000000e+00, 8.161069375554268e-01, 2.210789548485512e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.494539025526451e+00, 0.000000000000000e+00
2324, 2.812500000000000e+00, 3.750000000000000e-01, 6.123671125838519e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.668362592780574e+04, 6.673450371122296e+03, 3.796373399188855e+02, 0.000000000000000e+00, 7.634242209265255e-01, 2.200704199153208e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.556430903666737e+00, 0.000000000000000e+00
2325, 2.875000000000000e+00, 3.750000000000000e-01, 6.015465617480529e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.629077536494824e+04, 6.516310145979295e+03, 3.773660647707170e+02, 0.000000000000000e+00, 7.118091386648648e-01, 2.191140094359831e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.637530024665790e+00, 0.000000000000000e+00
2326, 2.937500000000000e+00, 3.750000000000000e-01, 5.905280145269058e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.590408905748066e+04, 6.361635622992265e+03, 3.752827741411222e+02, 0.000000000000000e+00, 6.610039535476010e-01, 2.182341484398745e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.748388102703358e+00, 0.000000000000000e+00
2327, 3.000000000000000e+00, 3.750000000000000e-01, 5.791013739009963e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.552144307723047e+04, 6.208577230892188e+03, 3.734804194338519e+02, 0.000000000000000e+00, 6.107296110494042e-01, 2.174709099609237e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.888226206057369e+00, 0.000000000000000e+00
2328, -3.000000000000000e+00, 5.000000000000000e-01, 7.242644382218946e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.371116978863387e+04, 9.484467915453546e+03, 4.561904142666792e+02, 0.000000000000000e+00, 1.686745424377730e+00, 2.507191308997944e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.152142523979769e-01, 0.000000000000000e+00
2329, -2.937500000000000e+00, 5.000000000000000e-01, 7.445683310639212e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.405499483156791e+04, 9.621997932627162e+03, 4.501850247558277e+02, 0.000000000000000e+00, 1.731919237406214e+00, 2.484177006766909e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.105708539731564e+00, 0.000000000000000e+00
2330, -2.875000000000000e+00, 5.000000000000000e-01, 7.622586978547433e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.436312097708691e+04, 9.745248390834762e+03, 4.453699077092792e+02, 0.000000000000000e+00, 1.772402713444150e+00, 2.465606349671753e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.469802838802368e+00, 0.000000000000000e+00
2331, -2.812500000000000e+00, 5.000000000000000e-01, 7.774285956712165e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.465234552563637e+04, 9.860938210254544e+03, 4.418634425392099e+02, 0.000000000000000e+00, 1.810402783386488e+00, 2.452015861902994e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.754720991881243e+00, 0.000000000000000e+00
2332, -2.750000000000000e+00, 5.000000000000000e-01, 7.905054312576480e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.493518054877149e+04, 9.974072219508595e+03, 4.395395868824218e+02, 0.000000000000000e+00, 1.847563358846560e+00, 2.442977537178888e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.948842529844021e+00, 0.000000000000000e+00
2333, -2.687500000000000e+00, 5.000000000000000e-01, 8.020082600620233e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.522031406660361e+04, 1.008812562664144e+04, 4.381895194251341e+02, 0.000000000000000e+00, 1.885025924437435e+00, 2.437715034844459e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.061614524251892e+00, 0.000000000000000e+00
2334, -2.625000000000000e+00, 5.000000000000000e-01, 8.124162838589563e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.551368688406269e+04, 1.020547475362507e+04, 4.376076830628431e+02, 0.000000000000000e+00, 1.923571019031020e+00, 2.435444423126183e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.109192337786268e+00, 0.000000000000000e+00
2335, -2.562500000000000e+00, 5.000000000000000e-01, 8.221216719142965e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.581941955798377e+04, 1.032776782319350e+04, 4.376235800194301e+02, 0.000000000000000e+00, 1.963740026298646e+00, 2.435506482041571e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.107988878945148e+00, 0.000000000000000e+00
2336, -2.500000000000000e+00, 5.000000000000000e-01, 8.314308321398832e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.614041901813101e+04, 1.045616760725240e+04, 4.381035334792533e+02, 0.000000000000000e+00, 2.005914876249055e+00, 2.437379575660342e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.072014777994784e+00, 0.000000000000000e+00
2337, -2.437500000000000e+00, 5.000000000000000e-01, 8.405838931000302e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.647872668178434e+04, 1.059149067271373e+04, 4.389412230462387e+02, 0.000000000000000e+00, 2.050363782627613e+00, 2.440646196612434e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.012072017428568e+00, 0.000000000000000e+00
2338, -2.375000000000000e+00, 5.000000000000000e-01, 8.497715783382460e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.683570757799693e+04, 1.073428303119877e+04, 4.400491495324072e+02, 0.000000000000000e+00, 2.097266091204774e+00, 2.444961569894819e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.935851604327487e+00, 0.000000000000000e+00
2339, -2.312500000000000e+00, 5.000000000000000e-01, 8.591370748333735e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.721215222717088e+04, 1.088486089086835e+04, 4.413577608209143e+02, 0.000000000000000e+00, 2.146725665330733e+00, 2.450051223100006e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.848375357239083e+00, 0.000000000000000e+00
2340, -2.250000000000000e+00, 5.000000000000000e-01, 8.687583148797375e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.760832964114750e+04, 1.104333185645900e+04, 4.428243503215937e+02, 0.000000000000000e+00, 2.198777849407742e+00, 2.455745840269840e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.752316113652007e+00, 0.000000000000000e+00
2341, -2.187500000000000e+00, 5.000000000000000e-01, 8.786149318157974e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.802400684499818e+04, 1.120960273799927e+04, 4.444490551913341e+02, 0.000000000000000e+00, 2.253392033781031e+00, 2.462042771855591e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.647807610118669e+00, 0.000000000000000e+00
2342, -2.125000000000000e+00, 5.000000000000000e-01, 8.885541241271240e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.845843026418845e+04, 1.138337210567538e+04, 4.462902416503241e+02, 0.000000000000000e+00, 2.310469209271882e+00, 2.469164026854109e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.531622184893060e+00, 0.000000000000000e+00
2343, -2.062500000000000e+00, 5.000000000000000e-01, 8.982779625784514e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.891023107797425e+04, 1.156409243118969e+04, 4.484676845361104e+02, 0.000000000000000e+00, 2.369829531934568e+00, 2.477565795896638e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.396094033169250e+00, 0.000000000000000e+00
2344, -2.000000000000000e+00, 5.000000000000000e-01, 9.073755569316880e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.937717689221358e+04, 1.175087075688543e+04, 4.511420607360255e+02, 0.000000000000000e+00, 2.431179696328869e+00, 2.487855490759200e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.228750461356263e+00, 0.000000000000000e+00
2345, -1.937500000000000e+00, 5.000000000000000e-01, 9.154108325858346e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.985570776742740e+04, 1.194228310697096e+04, 4.544662747210568e+02, 0.000000000000000e+00, 2.494051976081374e+00, 2.500600466742187e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.013952359935577e+00, 0.000000000000000e+00
2346, -1.875000000000000e+00, 5.000000000000000e-01, 9.220498693463722e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.034034283441442e+04, 1.213613713376577e+04, 4.585180215764091e+02, 0.000000000000000e+00, 2.557726261457144e+00, 2.516068073397251e-05, 0.000000000000000e+00, 0.000000000000000e+00, -7.374804650211919e-01, 0.000000000000000e+00
2347, -1.812500000000000e+00, 5.000000000000000e-01, 9.271818424567696e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.082327641879629e+04, 1.232931056751851e+04, 4.632380445031743e+02, 0.000000000000000e+00, 2.621176995760484e+00, 2.533995539711610e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.936158840929913e-01, 0.000000000000000e+00
2348, -1.750000000000000e+00, 5.000000000000000e-01, 9.309755106627100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.129455919746837e+04, 1.251782367898735e+04, 4.684043485104327e+02, 0.000000000000000e+00, 2.683096976764780e+00, 2.553507015878157e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.835634835497955e-03, 0.000000000000000e+00
2349, -1.687500000000000e+00, 5.000000000000000e-01, 9.338351383051605e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.174298003225394e+04, 1.269719201290157e+04, 4.736612110377927e+02, 0.000000000000000e+00, 2.742013217349867e+00, 2.573243179026815e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.386567459779305e-01, 0.000000000000000e+00
2350, -1.625000000000000e+00, 5.000000000000000e-01, 9.362685000495161e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.215730949264066e+04, 1.286292379705626e+04, 4.785966230405530e+02, 0.000000000000000e+00, 2.796450327037928e+00, 2.591666430462175e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.568113370155448e-01, 0.000000000000000e+00
2351, -1.562500000000000e+00, 5.000000000000000e-01, 9.387234273546105e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.252739107493155e+04, 1.301095642997262e+04, 4.828385214183103e+02, 0.000000000000000e+00, 2.845073882963437e+00, 2.607419964487402e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.218323926757489e+00, 0.000000000000000e+00
2352, -1.500000000000000e+00, 5.000000000000000e-01, 9.414585315200404e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.284483360413299e+04, 1.313793344165319e+04, 4.861342359296598e+02, 0.000000000000000e+00, 2.886781401819724e+00, 2.619608559136963e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.491714592047950e+00, 0.000000000000000e+00
2353, -1.437500000000000e+00, 5.000000000000000e-01, 9.444889684169835e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.310342298850873e+04, 1.324136919540349e+04, 4.883895358680061e+02, 0.000000000000000e+00, 2.920756438661880e+00, 2.627923910979455e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.667812010855156e+00, 0.000000000000000e+00
2354, -1.375000000000000e+00, 5.000000000000000e-01, 9.476128468551506e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.329944968724378e+04, 1.331977987489751e+04, 4.896620575231992e+02, 0.000000000000000e+00, 2.946511611588441e+00, 2.632606663357790e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.759630375516753e+00, 0.000000000000000e+00
2355, -1.312500000000000e+00, 5.000000000000000e-01, 9.504948918221975e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.343196282405662e+04, 1.337278512962264e+04, 4.901199997615016e+02, 0.000000000000000e+00, 2.963921988724202e+00, 2.634290250214429e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.792857417843251e+00, 0.000000000000000e+00
2356, -1.250000000000000e+00, 5.000000000000000e-01, 9.527680290621209e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.350280611466385e+04, 1.340112244586554e+04, 4.899867600003337e+02, 0.000000000000000e+00, 2.973229808587770e+00, 2.633800492155452e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.793413028191815e+00, 0.000000000000000e+00
